E0277	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/🧊️3d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	2689	the trait bound `std::string::String: From<impl Future<Output = std::string::String>>` is not satisfied
E0308	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/./././././././../../🗿️artifacts/◻2d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🎭️modes/✏️edit/🪟️windows/👁️overview/🪛️utilities/🖱️select/🦀️component.rs	11	mismatched types
E0308	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/🧊️3d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	2691	mismatched types
E0277	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/🧊️3d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	2700	the trait bound `std::string::String: From<impl Future<Output = std::string::String>>` is not satisfied
E0599	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/🧊️3d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	1892	no method named `item` found for opaque type `impl Future<Output = semio_framework_plugin::Menu<'_>>` in the current scope
E0277	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/🧊️3d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	2711	the trait bound `std::string::String: From<impl Future<Output = std::string::String>>` is not satisfied
E0308	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/🧊️3d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	2712	mismatched types
E0308	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/◻2d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	1193	mismatched types
E0308	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/🧊️3d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	2714	mismatched types
E0308	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/◻2d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	1195	mismatched types
E0308	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/🧊️3d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	2725	mismatched types
E0308	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/◻2d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	1197	mismatched types
E0308	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/🧊️3d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	2726	mismatched types
E0308	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/◻2d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	1199	mismatched types
E0599	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/🧊️3d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	1895	no method named `item` found for opaque type `impl Future<Output = semio_framework_plugin::Menu<'_>>` in the current scope
E0308	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/◻2d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	1201	mismatched types
E0609	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/◻2d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	814	no field `ids` on type `impl Future<Output = &DomainSelection>`
E0308	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/◻2d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	114	mismatched types
E0599	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/◻2d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	841	no method named `item` found for opaque type `impl Future<Output = semio_framework_plugin::Menu<'_>>` in the current scope
E0599	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/🧊️3d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	1901	no method named `group` found for opaque type `impl Future<Output = semio_framework_plugin::Menu<'_>>` in the current scope
E0599	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/./././././././../../🗿️artifacts/🧊️3d/🏅️standards/🔖️1/🪆️subsets/✳️any/🚪️io/🦀️component.rs	162	no method named `map_err` found for opaque type `impl Future<Output = Result<Puzzle3dBuilder, TextError>>` in the current scope
E0599	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/◻2d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	883	no method named `item` found for opaque type `impl Future<Output = semio_framework_plugin::Menu<'_>>` in the current scope
E0277	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/◻2d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	889	`impl Future<Output = std::string::String>` doesn't implement `std::fmt::Display`
E0599	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././../../🗿️artifacts/🧊️3d/🏅️standards/🔖️1/🪆️subsets/✳️any/✏️editor/🦀️component.rs	1911	no method named `item` found for opaque type `impl Future<Output = semio_framework_plugin::Menu<'_>>` in the current scope
E0599	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/./././././././../../🗿️artifacts/🧊️3d/🏅️standards/🔖️1/🪆️subsets/✳️any/🚪️io/🦀️component.rs	163	no method named `map_err` found for opaque type `impl Future<Output = Result<Puzzle3dBuilder, PackError>>` in the current scope
E0277	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././././././././../../🗿️artifacts/◻2d/🏅️standards/🔖️1/🪆️subsets/✳️any/🧬️schema/🧬️mutations/🦀️component.rs	239	the `?` operator can only be applied to values that implement `Try`
E0277	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././././././././../../🗿️artifacts/🧊️3d/🏅️standards/🔖️1/🪆️subsets/✳️any/🧬️schema/🧬️mutations/🦀️component.rs	292	the `?` operator can only be applied to values that implement `Try`
E0599	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/./././././././../../🗿️artifacts/🖐️5d/🏅️standards/🔖️1/🪆️subsets/✳️any/🚪️io/🦀️component.rs	136	no method named `map_err` found for opaque type `impl Future<Output = Result<Puzzle5dBuilder, TextError>>` in the current scope
E0599	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/./././././././../../🗿️artifacts/🖐️5d/🏅️standards/🔖️1/🪆️subsets/✳️any/🚪️io/🦀️component.rs	137	no method named `map_err` found for opaque type `impl Future<Output = Result<Puzzle5dBuilder, PackError>>` in the current scope
E0277	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/././././././././../../🗿️artifacts/🖐️5d/🏅️standards/🔖️1/🪆️subsets/✳️any/🧬️schema/🧬️mutations/🦀️component.rs	247	the `?` operator can only be applied to values that implement `Try`
E0599	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/./././././././../../🗿️artifacts/◻2d/🏅️standards/🔖️1/🪆️subsets/✳️any/🚪️io/🦀️component.rs	142	no method named `map_err` found for opaque type `impl Future<Output = Result<Puzzle2dBuilder, TextError>>` in the current scope
E0599	✏️s/🔌️plugins/🧩️puzzle/📦️packages/🦀️rust/./././././././../../🗿️artifacts/◻2d/🏅️standards/🔖️1/🪆️subsets/✳️any/🚪️io/🦀️component.rs	143	no method named `map_err` found for opaque type `impl Future<Output = Result<Puzzle2dBuilder, PackError>>` in the current scope
